trip_id,event_time,lambda_received_time,delay_seconds,source_file
cab_212456,2025-03-30 19:34:52,2025-03-30 19:35:08,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_284998,2025-03-30 19:34:53,2025-03-30 19:35:08,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_275455,2025-03-30 19:34:54,2025-03-30 19:35:08,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_828617,2025-03-30 19:34:55,2025-03-30 19:35:08,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_571265,2025-03-30 19:34:56,2025-03-30 19:35:08,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_858060,2025-03-30 19:34:58,2025-03-30 19:35:08,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_649050,2025-03-30 19:34:59,2025-03-30 19:35:08,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_506086,2025-03-30 19:35:00,2025-03-30 19:35:08,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_623825,2025-03-30 19:35:01,2025-03-30 19:35:08,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_622109,2025-03-30 19:35:02,2025-03-30 19:35:08,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_656752,2025-03-30 19:35:03,2025-03-30 19:35:08,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_951227,2025-03-30 19:35:04,2025-03-30 19:35:08,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_108869,2025-03-30 19:35:05,2025-03-30 19:35:08,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_745442,2025-03-30 19:35:06,2025-03-30 19:35:23,17.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_504405,2025-03-30 19:35:08,2025-03-30 19:35:23,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_607979,2025-03-30 19:35:09,2025-03-30 19:35:23,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_224685,2025-03-30 19:35:10,2025-03-30 19:35:23,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_234333,2025-03-30 19:35:11,2025-03-30 19:35:23,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_504098,2025-03-30 19:35:12,2025-03-30 19:35:23,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_555311,2025-03-30 19:35:13,2025-03-30 19:35:23,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_873142,2025-03-30 19:35:14,2025-03-30 19:35:23,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_347466,2025-03-30 19:35:15,2025-03-30 19:35:23,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_602678,2025-03-30 19:35:16,2025-03-30 19:35:23,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_840454,2025-03-30 19:35:17,2025-03-30 19:35:23,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_945384,2025-03-30 19:35:19,2025-03-30 19:35:23,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_446669,2025-03-30 19:35:20,2025-03-30 19:35:23,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_825615,2025-03-30 19:35:21,2025-03-30 19:35:37,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_428400,2025-03-30 19:35:22,2025-03-30 19:35:37,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_268135,2025-03-30 19:35:23,2025-03-30 19:35:37,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_200525,2025-03-30 19:35:24,2025-03-30 19:35:37,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_573276,2025-03-30 19:35:25,2025-03-30 19:35:37,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_696432,2025-03-30 19:35:26,2025-03-30 19:35:37,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_257822,2025-03-30 19:35:27,2025-03-30 19:35:37,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_257159,2025-03-30 19:35:28,2025-03-30 19:35:37,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_147162,2025-03-30 19:35:30,2025-03-30 19:35:37,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_725636,2025-03-30 19:35:31,2025-03-30 19:35:37,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_317780,2025-03-30 19:35:32,2025-03-30 19:35:37,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_321440,2025-03-30 19:35:33,2025-03-30 19:35:37,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_132895,2025-03-30 19:35:34,2025-03-30 19:35:50,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_312940,2025-03-30 19:35:35,2025-03-30 19:35:50,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_423560,2025-03-30 19:35:36,2025-03-30 19:35:50,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_715784,2025-03-30 19:35:37,2025-03-30 19:35:50,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_263267,2025-03-30 19:35:38,2025-03-30 19:35:50,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_675290,2025-03-30 19:35:39,2025-03-30 19:35:50,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_644187,2025-03-30 19:35:41,2025-03-30 19:35:50,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_375493,2025-03-30 19:35:42,2025-03-30 19:35:50,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_548725,2025-03-30 19:35:43,2025-03-30 19:35:50,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_691687,2025-03-30 19:35:44,2025-03-30 19:35:50,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_866814,2025-03-30 19:35:45,2025-03-30 19:35:50,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_527748,2025-03-30 19:35:46,2025-03-30 19:35:50,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_777294,2025-03-30 19:35:47,2025-03-30 19:36:03,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_238113,2025-03-30 19:35:48,2025-03-30 19:36:03,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_488008,2025-03-30 19:35:49,2025-03-30 19:36:03,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_951734,2025-03-30 19:35:51,2025-03-30 19:36:03,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_408331,2025-03-30 19:35:52,2025-03-30 19:36:03,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_438041,2025-03-30 19:35:53,2025-03-30 19:36:03,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_117855,2025-03-30 19:35:54,2025-03-30 19:36:03,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_900391,2025-03-30 19:35:55,2025-03-30 19:36:03,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_248294,2025-03-30 19:35:56,2025-03-30 19:36:03,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_740933,2025-03-30 19:35:57,2025-03-30 19:36:03,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_960303,2025-03-30 19:35:58,2025-03-30 19:36:03,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_228747,2025-03-30 19:35:59,2025-03-30 19:36:03,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_175473,2025-03-30 19:36:00,2025-03-30 19:36:03,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_788547,2025-03-30 19:36:02,2025-03-30 19:36:18,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_676451,2025-03-30 19:36:03,2025-03-30 19:36:18,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_596196,2025-03-30 19:36:04,2025-03-30 19:36:18,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_821943,2025-03-30 19:36:05,2025-03-30 19:36:18,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_810150,2025-03-30 19:36:06,2025-03-30 19:36:18,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_488335,2025-03-30 19:36:07,2025-03-30 19:36:18,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_850516,2025-03-30 19:36:08,2025-03-30 19:36:18,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_293155,2025-03-30 19:36:09,2025-03-30 19:36:18,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_487285,2025-03-30 19:36:10,2025-03-30 19:36:18,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_966606,2025-03-30 19:36:12,2025-03-30 19:36:18,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_698437,2025-03-30 19:36:13,2025-03-30 19:36:18,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_819900,2025-03-30 19:36:14,2025-03-30 19:36:18,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_103165,2025-03-30 19:36:15,2025-03-30 19:36:18,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_957672,2025-03-30 19:36:16,2025-03-30 19:36:18,2.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_576192,2025-03-30 19:36:17,2025-03-30 19:36:33,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_151004,2025-03-30 19:36:18,2025-03-30 19:36:33,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_354389,2025-03-30 19:36:19,2025-03-30 19:36:33,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_930088,2025-03-30 19:36:20,2025-03-30 19:36:33,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_465698,2025-03-30 19:36:21,2025-03-30 19:36:33,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_451887,2025-03-30 19:36:23,2025-03-30 19:36:33,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_117885,2025-03-30 19:36:24,2025-03-30 19:36:33,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_241371,2025-03-30 19:36:25,2025-03-30 19:36:33,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_717982,2025-03-30 19:36:26,2025-03-30 19:36:33,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_504711,2025-03-30 19:36:27,2025-03-30 19:36:33,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_647254,2025-03-30 19:36:28,2025-03-30 19:36:33,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_411885,2025-03-30 19:36:29,2025-03-30 19:36:33,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_438951,2025-03-30 19:36:30,2025-03-30 19:36:33,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_328671,2025-03-30 19:36:31,2025-03-30 19:36:47,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_980658,2025-03-30 19:36:32,2025-03-30 19:36:47,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_901409,2025-03-30 19:36:34,2025-03-30 19:36:47,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_326652,2025-03-30 19:36:35,2025-03-30 19:36:47,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_857384,2025-03-30 19:36:36,2025-03-30 19:36:47,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_865572,2025-03-30 19:36:37,2025-03-30 19:36:47,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_947577,2025-03-30 19:36:38,2025-03-30 19:36:47,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_159161,2025-03-30 19:36:39,2025-03-30 19:36:47,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_207469,2025-03-30 19:36:40,2025-03-30 19:36:47,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_483701,2025-03-30 19:36:41,2025-03-30 19:36:47,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_631624,2025-03-30 19:36:42,2025-03-30 19:36:47,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_611549,2025-03-30 19:36:44,2025-03-30 19:36:47,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_153454,2025-03-30 19:36:45,2025-03-30 19:36:47,2.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_116039,2025-03-30 19:36:46,2025-03-30 19:37:02,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_601853,2025-03-30 19:36:47,2025-03-30 19:37:02,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_168906,2025-03-30 19:36:48,2025-03-30 19:37:02,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_243727,2025-03-30 19:36:49,2025-03-30 19:37:02,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_341841,2025-03-30 19:36:51,2025-03-30 19:37:02,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_749298,2025-03-30 19:36:52,2025-03-30 19:37:02,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_377445,2025-03-30 19:36:53,2025-03-30 19:37:02,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_724327,2025-03-30 19:36:54,2025-03-30 19:37:02,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_742789,2025-03-30 19:36:55,2025-03-30 19:37:02,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_616147,2025-03-30 19:36:56,2025-03-30 19:37:02,6.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_645534,2025-03-30 19:36:57,2025-03-30 19:37:02,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_366741,2025-03-30 19:36:58,2025-03-30 19:37:02,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_698050,2025-03-30 19:36:59,2025-03-30 19:37:02,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_245482,2025-03-30 19:37:00,2025-03-30 19:37:17,17.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_496289,2025-03-30 19:37:02,2025-03-30 19:37:17,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_720354,2025-03-30 19:37:03,2025-03-30 19:37:17,14.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_970210,2025-03-30 19:37:04,2025-03-30 19:37:17,13.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_862873,2025-03-30 19:37:05,2025-03-30 19:37:17,12.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_956710,2025-03-30 19:37:06,2025-03-30 19:37:17,11.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_356654,2025-03-30 19:37:07,2025-03-30 19:37:17,10.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_640982,2025-03-30 19:37:08,2025-03-30 19:37:17,9.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_490119,2025-03-30 19:37:09,2025-03-30 19:37:17,8.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_858419,2025-03-30 19:37:10,2025-03-30 19:37:17,7.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_797607,2025-03-30 19:37:12,2025-03-30 19:37:17,5.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_394961,2025-03-30 19:37:13,2025-03-30 19:37:17,4.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_541795,2025-03-30 19:37:14,2025-03-30 19:37:17,3.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_562846,2025-03-30 19:37:15,2025-03-30 19:37:17,2.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_690148,2025-03-30 19:37:16,2025-03-30 19:37:32,16.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
cab_345198,2025-03-30 19:37:17,2025-03-30 19:37:32,15.0,taxi_streaming_raw_data-7-2025-03-30-19-34-53-ce32b17f-be87-3ea4-92e3-38f9aa57ff55.parquet
