trip_id,event_time,lambda_received_time,delay_seconds,source_file
cab_573949,2025-03-31 03:47:27,2025-03-31 03:47:33,6.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_385085,2025-03-31 03:47:29,2025-03-31 03:47:33,4.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_327880,2025-03-31 03:47:30,2025-03-31 03:47:33,3.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_491539,2025-03-31 03:47:31,2025-03-31 03:47:47,16.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_238134,2025-03-31 03:47:32,2025-03-31 03:47:47,15.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_860651,2025-03-31 03:47:33,2025-03-31 03:47:47,14.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_787297,2025-03-31 03:47:35,2025-03-31 03:47:47,12.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_903928,2025-03-31 03:47:36,2025-03-31 03:47:47,11.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_188070,2025-03-31 03:47:37,2025-03-31 03:47:47,10.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_961373,2025-03-31 03:47:38,2025-03-31 03:47:47,9.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_136214,2025-03-31 03:47:39,2025-03-31 03:47:47,8.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_863789,2025-03-31 03:47:40,2025-03-31 03:47:47,7.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_651272,2025-03-31 03:47:42,2025-03-31 03:47:47,5.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
cab_740183,2025-03-31 03:47:43,2025-03-31 03:47:47,4.0,taxi_streaming_raw_data-7-2025-03-31-03-46-20-4ec40d10-409e-3352-b7d8-0c97d7d9e348.parquet
